34.0,19.7016,4911.1,800.0,4111.1
12.999999999999998,26.4353,5472.5,4367.17,1105.33
80.0,26.4353,3362.8,2370.0,992.8
73.0,13.4704,3526.5,2510.0,1016.5
68.0,33.9155,2822.5,780.0,2042.5
38.0,31.3105,5127.2,1100.0,4027.2
45.0,21.591,3689.0,6225.89,-2536.89
14.999999999999998,17.3716,6974.4,760.0,6214.4
25.999999999999996,32.9555,5639.6,3947.46,1692.14
6.999999999999999,21.039,8436.5,4157.32,4279.18
94.0001,21.039,3154.2,1240.0,1914.2
1.0,25.3507,1398.2,1330.0,68.2
1.0,17.4949,1398.2,2190.0,-791.8
63.0,17.4949,4306.4,1630.0,2676.4
22.0,17.4949,5725.1,1580.0,4145.1
51.00000000000001,17.4949,4007.7,3827.55,180.155
65.0,17.4949,3010.8,2680.0,330.8
38.0,24.7998,4481.6,2010.0,2471.6
95.0001,24.705,3672.8,1700.0,1972.8
35.0,24.705,4572.7,2928.17,1644.53
88.0,50.7536,3736.2,2718.31,1017.89
140.0,48.8815,3042.6,2778.27,264.328
16.0,48.8815,5559.4,1340.0,4219.4
44.0,41.9506,3802.7,1050.0,2752.7
44.0,41.9506,3802.7,1360.0,2442.7
19.0,17.764,4927.8,4127.34,800.462
25.999999999999996,28.4145,5312.3,1220.0,4092.3
38.0,46.215,2995.3,2100.0,895.3
39.0,46.215,3095.6,1470.0,1625.6
39.0,46.215,3095.6,1350.0,1745.6
40.0,51.0225,3328.7,2658.35,670.345
47.0,51.0225,4052.3,800.0,3252.3
98.0001,51.0225,4535.0,1130.0,3405.0
35.0,27.8022,5305.8,980.0,4325.8
39.0,31.9036,5140.8,1010.0,4130.8
77.0,55.8787,2518.8,650.0,1868.8
58.0,55.8787,4412.1,1870.0,2542.1
31.0,55.8787,4730.5,930.0,3800.5
16.0,23.0334,7349.0,1800.0,5549.0
10.0,23.0334,7885.7,1470.0,6415.7
57.0,23.1318,4553.0,1150.0,3403.0
27.999999999999996,19.9885,4177.4,1240.0,2937.4
54.0,15.4796,2655.8,1620.0,1035.8
110.0,27.7491,2627.5,1370.0,1257.5
37.0,52.5474,4318.4,1420.0,2898.4
71.0,34.6739,3913.5,2658.35,1255.15
61.0,18.8121,3396.9,1360.0,2036.9
77.0,85.3001,3162.4,1630.0,1532.4
32.0,32.1296,4291.9,3587.71,704.188
16.0,89.9866,5625.9,2120.0,3505.9
38.0,46.8315,5203.9,1210.0,3993.9
34.0,44.842,2873.1,2120.0,753.1
18.0,23.4439,6057.2,1740.0,4317.2
16.0,20.0979,8465.1,3018.11,5446.99
24.0,25.474,5566.6,2840.0,2726.6
54.0,25.474,2964.9,1300.0,1664.9
37.0,25.474,4478.5,1300.0,3178.5
20.0,25.474,5018.3,7604.93,-2586.63
51.99999999999999,75.174,3523.2,2958.15,565.052
59.0,98.2415,2724.8,540.0,2184.8
40.0,72.4403,5203.2,850.0,4353.2
59.0,66.6316,2724.8,1270.0,1454.8
57.0,60.6253,4483.9,980.0,3503.9
27.0,39.9807,7898.9,4217.28,3681.62
17.0,40.7141,7420.8,4217.28,3203.52
49.0,60.5285,3850.0,2560.0,1290.0
47.0,60.5285,4460.1,2670.0,1790.1
34.0,73.4374,4463.0,2418.52,2044.48
34.0,83.8512,5728.4,1990.0,3738.4
20.0,94.2099,7650.4,1938.85,5711.55
73.0,80.3186,3192.3,1030.0,2162.3
23.0,83.7007,5741.7,3467.79,2273.91
34.0,61.8884,4780.1,330.0,4450.1
34.0,64.724,3773.9,1100.0,2673.9
19.0,65.7036,8153.1,2190.0,5963.1
51.00000000000001,65.7036,3112.8,2650.0,462.8
51.99999999999999,86.433,4883.5,230.0,4653.5
119.99999999999999,86.433,3925.6,750.0,3175.6
93.00009999999999,74.7613,2088.1,1160.0,928.1
51.00000000000001,74.7613,5067.4,2778.27,2289.13
13.999999999999998,72.9741,7987.3,780.0,7207.3
22.0,59.6664,3644.2,1150.0,2494.2
29.999999999999996,50.9782,4895.2,1710.0,3185.2
51.99999999999999,69.347,6010.3,4097.36,1912.94
27.999999999999996,65.172,7090.4,2928.17,4162.23
85.0,65.172,68.3,2650.0,-2581.7
51.00000000000001,47.5742,4493.6,6435.74,-1942.14
1.0,53.3069,4467.3,4097.36,369.941
92.0001,53.3069,2833.9,770.0,2063.9
42.0,71.3164,5200.9,3437.82,1763.08
27.0,71.3164,6381.0,4666.96,1714.04
64.0,71.3164,5738.4,3857.52,1880.88
21.0,84.7099,6492.8,2340.0,4152.8
21.0,78.5573,5199.1,1240.0,3959.1
36.0,48.2544,6822.3,1669.04,5153.26
20.0,48.2544,6109.9,4007.42,2102.48
46.0,48.2544,5200.9,3227.96,1972.94
42.0,48.2544,50.5,1450.0,-1399.5
64.0,43.8703,3878.0,2110.0,1768.0
55.99999999999999,53.9839,3200.7,1460.0,1740.7
49.0,90.2135,3497.7,2470.0,1027.7
55.99999999999999,90.2135,3200.7,1910.0,1290.7
31.0,86.4249,4399.6,1060.0,3339.6
33.0,17.4199,4143.5,2510.0,1633.5
33.0,14.7891,4363.8,1280.0,3083.8
29.0,31.3846,3419.6,1600.0,1819.6
36.0,27.25,452.1,7065.3,-6613.2
36.0,27.25,452.1,7065.3,-6613.2
40.0,11.8418,3736.0,1010.0,2726.0
45.0,29.1303,3533.6,1480.0,2053.6
35.0,14.6231,4885.2,2420.0,2465.2
50.0,14.6231,4962.0,2210.0,2752.0
39.0,82.3066,3487.1,1520.0,1967.1
48.0,62.3844,3281.5,2650.0,631.5
59.0,63.4124,3372.4,2660.0,712.4
39.0,64.664,4170.9,2820.0,1350.9
32.0,93.1018,5587.9,3168.0,2419.9
34.0,59.0097,3875.8,1470.0,2405.8
41.0,45.8022,5492.5,1080.0,4412.5
119.99999999999999,52.0939,2895.5,290.0,2605.5
51.00000000000001,61.0655,2925.4,1460.0,1465.4
510.00000000000006,62.2977,4081.8,2510.0,1571.8
74.0,62.2977,2962.8,920.0,2042.8
1.0,62.2977,3093.7,860.0,2233.7
75.0,62.2977,4344.2,2538.44,1805.76
79.0,62.2977,3493.1,540.0,2953.1
21.0,76.0947,7264.5,990.0,6274.5
33.0,76.0947,5337.3,1600.0,3737.3
61.0,85.2776,5534.2,4247.25,1286.95
53.0,53.2735,4021.9,670.0,3351.9
110.0,53.2735,3759.4,990.0,2769.4
20.0,60.6809,7639.9,2520.0,5119.9
62.0,51.8721,2515.0,2580.0,-65.0
100.0,72.7636,4750.6,2700.0,2050.6
51.99999999999999,81.4488,3578.0,1800.0,1778.0
51.99999999999999,81.4488,3578.0,2478.48,1099.52
130.0,97.4924,3019.6,2900.0,119.6
170.0,97.4924,3304.1,2390.0,914.1
150.0,87.6515,3632.6,1590.0,2042.6
59.0,87.6515,2940.5,1950.0,990.5
13.999999999999998,68.9982,6884.4,2260.0,4624.4
48.0,83.9919,3276.1,2640.0,636.1
29.999999999999996,57.7299,4320.1,2420.0,1900.1
13.999999999999998,60.8678,8784.5,2430.0,6354.5
66.0,77.0536,3418.6,2508.46,910.141
66.0,51.2864,3418.6,700.0,2718.6
32.0,51.2864,6088.9,1350.0,4738.9
36.0,51.2864,4851.7,1530.0,3321.7
12.999999999999998,48.843,7786.9,3887.5,3899.4
82.0,48.843,3495.4,2090.0,1405.4
78.0,95.7912,3041.2,240.0,2801.2
35.0,82.6334,3416.7,1540.0,1876.7
40.0,82.6334,3347.5,2110.0,1237.5
190.0,69.8041,2243.7,580.0,1663.7
190.0,78.6244,2243.7,770.0,1473.7
63.0,78.3096,3881.0,1870.0,2011.0
66.0,75.8011,2744.3,940.0,1804.3
66.0,81.5556,2744.3,650.0,2094.3
33.0,81.5556,3412.8,2778.27,634.528
33.0,69.2477,3412.8,1790.0,1622.8
57.0,88.9821,2682.5,1210.0,1472.5
57.0,88.9821,3608.8,850.0,2758.8
63.0,88.9821,5022.0,2430.0,2592.0
68.0,69.7336,4875.6,2838.23,2037.37
59.0,73.1354,3191.3,1270.0,1921.3
69.0,79.2078,3121.5,1270.0,1851.5
19.0,80.3916,6259.0,1520.0,4739.0
19.0,80.3916,7062.7,2770.0,4292.7
32.0,71.7306,4957.8,2410.0,2547.8
43.0,47.8049,3056.8,1330.0,1726.8
42.0,65.3395,3483.4,3227.96,255.439
110.0,65.3395,5699.5,740.0,4959.5
42.0,74.3967,6083.3,340.0,5743.3
39.0,74.3967,6248.4,900.0,5348.4
1.0,74.3967,38.4,4696.94,-4658.54
13.999999999999998,63.8958,6741.5,2118.73,4622.77
23.0,74.5874,2918.1,690.0,2228.1
72.0,91.8419,198.7,2610.0,-2411.3
16.0,91.8419,5458.5,680.0,4778.5
45.0,91.8419,2093.4,1410.0,683.4
49.0,70.7444,3191.8,1800.0,1391.8
42.0,94.1795,5020.4,1610.0,3410.4
16.0,66.2551,7194.7,3707.63,3487.07
29.0,74.6188,3844.3,1560.0,2284.3
59.0,48.0379,23.6,4427.13,-4403.53
24.0,41.8498,6762.6,1690.0,5072.6
22.0,41.8498,8418.4,5266.55,3151.85
55.0,41.8498,3644.6,540.0,3104.6
58.0,53.9715,3457.8,1880.0,1577.8
150.0,53.9715,2948.9,840.0,2108.9
24.0,63.4627,5045.0,2510.0,2535.0
61.0,68.4999,2868.2,1430.0,1438.2
1.0,41.824,12674.6,2898.19,9776.41
32.0,42.0898,3909.5,1140.0,2769.5
17.0,42.0898,6460.2,2350.0,4110.2
16.0,42.0898,6485.0,5416.45,1068.55
27.0,77.8069,2686.5,1630.0,1056.5
27.0,77.8069,2686.5,2748.29,-61.7927
37.0,93.0449,3702.4,520.0,3182.4
27.0,73.0679,6241.9,880.0,5361.9
88.0,75.8913,3340.5,1880.0,1460.5
46.0,80.0066,3467.7,1560.0,1907.7
25.999999999999996,82.4576,5668.1,1230.0,4438.1
36.0,82.4576,5349.0,1160.0,4189.0
25.999999999999996,82.4576,6705.7,240.0,6465.7
40.0,82.4576,6513.2,210.0,6303.2
27.999999999999996,83.4929,6253.4,560.0,5693.4
200.0,83.4929,44.9,6735.53,-6690.63
29.0,70.9008,4442.2,4577.03,-134.827
18.0,70.9008,5839.2,290.0,5549.2
17.0,70.9008,5867.2,410.0,5457.2
17.0,70.9008,5867.2,4577.03,1290.17
94.0001,77.3933,2438.3,1180.0,1258.3
59.99999999999999,49.9052,3557.3,890.0,2667.3
94.0001,98.7678,2438.3,2840.0,-401.7
86.0,81.9076,5256.5,3887.5,1369.0
86.0,82.0127,5256.5,370.0,4886.5
27.0,87.1976,7634.0,2930.0,4704.0
98.0001,87.1976,4270.6,1848.92,2421.68
74.0,87.1976,3020.2,1130.0,1890.2
36.0,79.227,5891.0,2208.67,3682.33
119.99999999999999,68.8305,2888.1,960.0,1928.1
18.0,79.7543,8238.9,330.0,7908.9
1.0,79.7543,42.9,2500.0,-2457.1
16.0,52.1641,6967.4,2730.0,4237.4
70.0,52.1641,2249.2,1010.0,1239.2
70.0,52.1641,2249.2,970.0,1279.2
33.0,52.1641,6699.2,2430.0,4269.2
59.99999999999999,78.8322,2847.9,2380.0,467.9
91.0001,78.8322,3217.6,1250.0,1967.6
150.0,75.8279,4519.0,2290.0,2229.0
92.0001,82.307,3071.9,1170.0,1901.9
54.0,82.307,3789.2,2598.4,1190.8
90.0001,80.645,3082.8,3557.73,-474.932
24.0,80.645,6349.4,5656.28,693.121
119.99999999999999,80.645,25.4,2710.0,-2684.6
119.99999999999999,93.709,25.4,2720.0,-2694.6
110.0,93.709,3673.0,40.0,3633.0
47.0,82.4214,3617.5,2688.33,929.166
25.0,70.9178,5909.1,2270.0,3639.1
119.99999999999999,70.9178,2844.6,2090.0,754.6
78.0,81.5561,3974.4,530.0,3444.4
99.00009999999999,81.5561,3126.8,2210.0,916.8
99.00009999999999,81.5561,3126.8,1010.0,2116.8
99.00009999999999,81.5561,3126.8,1740.0,1386.8
42.0,89.8559,5364.8,1410.0,3954.8
21.0,89.8559,6388.4,4906.8,1481.6
32.0,82.7478,6631.5,1020.0,5611.5
50.0,92.3145,3082.7,1670.0,1412.7
110.0,75.6987,5781.0,1070.0,4711.0
1.0,53.672,4828.6,2990.0,1838.6
18.0,69.0642,6275.2,1120.0,5155.2
62.0,69.0642,5985.6,2118.73,3866.87
49.0,69.1137,5072.3,3407.84,1664.46
49.0,69.1314,5072.3,2478.48,2593.82
49.0,69.1314,5072.3,2628.38,2443.92
80.0,70.5888,3583.8,1760.0,1823.8
10.0,57.564,5337.9,1150.0,4187.9
55.0,42.0065,4536.5,2740.0,1796.5
130.0,77.1044,5017.7,260.015,4757.69
13.999999999999998,58.1057,8486.7,260.015,8226.68
119.99999999999999,64.8972,2682.9,nan,nan
59.99999999999999,59.9098,3769.6,1260.0,2509.6
40.0,59.9098,4812.6,1070.0,3742.6
38.0,74.8242,6644.8,270.0,6374.8
89.0,74.8242,2058.1,1280.0,778.1
44.0,74.8242,2974.4,1200.0,1774.4
98.0001,81.6742,3011.0,330.0,2681.0
150.0,81.6742,2785.0,2400.0,385.0
37.0,63.3363,3173.6,2778.27,395.328
29.999999999999996,63.3363,3989.9,2320.0,1669.9
38.0,63.3557,5038.0,460.0,4578.0
38.0,43.881,5038.0,570.0,4468.0
73.0,63.0234,4629.4,410.0,4219.4
66.0,51.6109,4184.2,960.0,3224.2
59.0,51.6109,4559.1,640.0,3919.1
43.0,51.6109,3443.7,1810.0,1633.7
46.0,67.528,3399.8,2320.0,1079.8
55.0,67.528,3268.4,850.0,2418.4
59.99999999999999,70.1972,3157.3,1170.0,1987.3
35.0,70.1873,3304.8,859.6,2445.2
19.0,93.6791,6152.0,980.0,5172.0
20.0,93.6791,5977.5,1330.0,4647.5
17.0,74.361,6581.9,3340.0,3241.9
57.0,83.7353,4046.2,450.0,3596.2
14.999999999999998,61.164,7351.6,1140.0,6211.6
110.0,61.164,3007.0,1470.0,1537.0
38.0,61.164,4431.8,1420.0,3011.8
13.999999999999998,64.7419,8290.1,1810.0,6480.1
55.99999999999999,93.3341,3395.4,2500.0,895.4
58.0,81.9755,1471.6,780.0,691.6
86.0,81.9755,3000.7,1080.0,1920.7
86.0,66.2291,3000.7,1930.0,1070.7
86.0,66.2291,3000.7,2060.0,940.7
62.0,66.2291,3237.9,750.0,2487.9
59.99999999999999,56.5776,4330.4,1000.0,3330.4
71.0,56.5776,2499.5,1020.0,1479.5
62.0,76.8395,3237.9,1420.0,1817.9
34.0,76.8395,6719.1,4037.4,2681.7
22.0,57.1456,6335.5,2298.6,4036.9
54.0,57.1456,4564.1,2320.0,2244.1
12.0,57.1456,7855.4,3827.55,4027.85
24.0,50.2224,4841.4,5296.53,-455.128
44.0,50.2224,4048.4,1030.0,3018.4
49.0,50.2224,2458.7,2660.0,-201.3
10.0,61.2249,6344.5,430.0,5914.5
32.0,54.2799,3110.2,1560.0,1550.2
27.0,42.7704,3130.3,680.0,2450.3
27.999999999999996,42.7704,3106.6,1730.0,1376.6
27.0,71.1336,3130.3,930.0,2200.3
27.0,71.1336,3130.3,1210.0,1920.3
23.0,71.1336,2912.5,2810.0,102.5
16.0,71.1336,4115.7,1450.0,2665.7
16.0,69.7795,4115.7,1430.0,2685.7
31.0,48.6009,4899.7,2340.0,2559.7
33.0,47.5902,2955.8,1110.0,1845.8
25.999999999999996,47.5902,4554.8,1500.0,3054.8
59.0,47.5902,3965.1,1670.0,2295.1
58.0,53.5786,3979.2,1290.0,2689.2
58.0,86.9959,3979.2,1020.0,2959.2
37.0,58.7664,3704.8,830.0,2874.8
45.0,58.7664,3402.8,2778.27,624.528
45.0,53.5652,3402.8,2400.0,1002.8
54.0,56.3733,4324.9,1609.08,2715.82
45.0,45.4552,4669.0,2568.42,2100.58
45.0,71.3235,4669.0,2928.17,1740.83
34.0,32.9906,3273.4,1290.0,1983.4
65.0,32.9906,6444.4,4427.13,2017.27
40.0,32.9906,5499.0,830.0,4669.0
54.0,65.0257,5017.0,1690.0,3327.0
20.0,65.0257,7320.3,4337.19,2983.11
